회사명,직무명,링크
㈜버튼스,[버튼스] 게임 신규개발 UMG디자이너 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45297680?rPageCode=SL&logpath=21&sn=6
㈜버튼스,[버튼스] 게임 신규개발 TA 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45297657?rPageCode=SL&logpath=21&sn=6
데브캣,[마비노기모바일] 콘텐츠 전투 기획자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45297639?rPageCode=SL&logpath=21&sn=6
슈퍼센트㈜,게임 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45294468?rPageCode=SL&logpath=21&sn=6
슈퍼센트㈜,슈퍼센트 플랫폼 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45294359?rPageCode=SL&logpath=21&sn=6
㈜에스씨에이게임인천,"SBS아카데미게임학원 강사 채용 [원화,웹툰/웹소설,그래픽,일러스트,게임엔진(유니티/언리얼),게임기획]",https://www.jobkorea.co.kr/Recruit/GI_Read/45289866?rPageCode=SL&logpath=21&sn=6
㈜케이엘피,파이썬(Python) 백엔드 개발자 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45295747?rPageCode=SL&logpath=21&sn=6
㈜케이엘피,유니티(Unity) 클라이언트 개발자 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45295751?rPageCode=SL&logpath=21&sn=6
세컨드다이브,[세컨드다이브] 언리얼 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45291696?rPageCode=SL&logpath=21&sn=6
㈜플레이파크,[대구]회사와 함께 성장할 유니티 게임개발경력자분 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45297998?rPageCode=SL&logpath=21&sn=6
㈜XOsoft,유니티 개발 신입/경력 모집합니다(정규직),https://www.jobkorea.co.kr/Recruit/GI_Read/45294578?rPageCode=SL&logpath=21&sn=6
㈜휴먼웍스,게임 운영 및 기획자 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45279198?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 3년 이상] 글로벌 퍼즐/캐주얼 게임 - UX/UI 디자인,https://www.jobkorea.co.kr/Recruit/GI_Read/45282681?rPageCode=SL&logpath=21&sn=6
프리티비지㈜,[프리티비지] 여성향 게임 개발사에서 Live2D (라이브투디) 경력직 작가님을 모십니다. (재택 근무),https://www.jobkorea.co.kr/Recruit/GI_Read/45280692?rPageCode=SL&logpath=21&sn=6
프리티비지㈜,[프리티비지] 여성향 게임 개발사에서 그림보조작가님을 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45280634?rPageCode=SL&logpath=21&sn=6
㈜비전스페이스,C++ 언리얼엔진 기반 디지털 트윈 프로젝트 개발자 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45276217?rPageCode=SL&logpath=21&sn=6
이모션웨이브㈜,언리얼/유니티 클라이언트 개발자를 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45276012?rPageCode=SL&logpath=21&sn=6
이모션웨이브㈜,"3D 그래픽스 디자이너 모집 - 게임,메타버스,가상공간 외",https://www.jobkorea.co.kr/Recruit/GI_Read/45275754?rPageCode=SL&logpath=21&sn=6
㈜더투에이치,언리얼 프로그래머 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45271327?rPageCode=SL&logpath=21&sn=6
㈜스페이스엘비스,[스페이스엘비스] 언리얼 아티스트 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45272740?rPageCode=SL&logpath=21&sn=6
㈜스마트빅,[스마트빅] 글로벌 게임 운영/번역/커뮤니케이션 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45266445?rPageCode=SL&logpath=21&sn=6
㈜게임엔,게임 운영 및 기획자 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45266650?rPageCode=SL&logpath=21&sn=6
㈜게임엔,[산업기능요원 / 보충역] 분야별 개발자 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45266605?rPageCode=SL&logpath=21&sn=6
㈜히든몬스터,모바일 게임 운영 매니저 모집 (중국어 가능자),https://www.jobkorea.co.kr/Recruit/GI_Read/45274690?rPageCode=SL&logpath=21&sn=6
㈜에스제이에이치스튜디오,(주)SJH-Studio 서버 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45274110?rPageCode=SL&logpath=21&sn=6
㈜비소프트,웹 / 서버 프로그래머 구인,https://www.jobkorea.co.kr/Recruit/GI_Read/45270035?rPageCode=SL&logpath=21&sn=6
㈜에스제이에이치스튜디오,(주)SJH-Studio 클라이언트(하이브리드 앱) 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45274123?rPageCode=SL&logpath=21&sn=6
㈜버넥트,사업개발/영업 담당자 (미디어 전시 아트 분야),https://www.jobkorea.co.kr/Recruit/GI_Read/45262013?rPageCode=SL&logpath=21&sn=6
㈜경일게임아카데미,Unreal C++ 게임개발 과정 정규직 교강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45258695?rPageCode=SL&logpath=21&sn=6
㈜스코넥 엔터테인먼트,[VR / XR 프로젝트] 디자이너 채용 (UI 그래픽),https://www.jobkorea.co.kr/Recruit/GI_Read/45257546?rPageCode=SL&logpath=21&sn=6
㈜스코넥 엔터테인먼트,[VR / XR 프로젝트] 기획자 채용 (콘텐츠 / 시스템),https://www.jobkorea.co.kr/Recruit/GI_Read/45257533?rPageCode=SL&logpath=21&sn=6
㈜스코넥 엔터테인먼트,[VR / XR 프로젝트] 프로그래머 채용 (클라이언트 / 서버 / 백엔드),https://www.jobkorea.co.kr/Recruit/GI_Read/45257525?rPageCode=SL&logpath=21&sn=6
(유)앤서스랩코리아,[외국계/게임사]게임 개발자 모집(Developer),https://www.jobkorea.co.kr/Recruit/GI_Read/45252445?rPageCode=SL&logpath=21&sn=6
㈜프래믹스,언리얼엔진5 및 WebGL 게임 시스템 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45252004?rPageCode=SL&logpath=21&sn=6
㈜아텐츠게임아카데미,[Atents] 게임 개발 전 분야 강사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45252239?rPageCode=SL&logpath=21&sn=6
㈜프래믹스,WEBGL 게임 개발자 모집 (프론트엔드 & 백엔드),https://www.jobkorea.co.kr/Recruit/GI_Read/45252009?rPageCode=SL&logpath=21&sn=6
㈜코드랩이앤티,"[K-Digital Training] [C#,PLC ,유니티]스마트팩토리 직업훈련 강사 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45247674?rPageCode=SL&logpath=21&sn=6
달기나라㈜,Unity 2D 게임 개발자 채용 (캐릭터 콘텐츠 게임 개발),https://www.jobkorea.co.kr/Recruit/GI_Read/45248636?rPageCode=SL&logpath=21&sn=6
넥스터㈜,[넥스터 주식회사] 유니티 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45247428?rPageCode=SL&logpath=21&sn=6
리치에일리언㈜,[카이지-격렬의 도시] 게임 기획자 모집(시니어),https://www.jobkorea.co.kr/Recruit/GI_Read/45235924?rPageCode=SL&logpath=21&sn=6
㈜루나게임즈,모바일 스토리 게임 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45228769?rPageCode=SL&logpath=21&sn=6
㈜오버데어코리아,[오버데어] UE5 Engineer,https://www.jobkorea.co.kr/Recruit/GI_Read/45224911?rPageCode=SL&logpath=21&sn=6
㈜토포스 스튜디오,언리얼 개발 팀장 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45220019?rPageCode=SL&logpath=21&sn=6
잼팟㈜,[넷마블컴퍼니 잼팟] 소셜카지노 게임 서버 개발,https://www.jobkorea.co.kr/Recruit/GI_Read/45221582?rPageCode=SL&logpath=21&sn=6
㈜뉴빛테크놀러지,전자식기술교범,https://www.jobkorea.co.kr/Recruit/GI_Read/45226157?rPageCode=SL&logpath=21&sn=6
㈜피닉스다트,[피닉스다트] 게임개발자(unity3D),https://www.jobkorea.co.kr/Recruit/GI_Read/45221276?rPageCode=SL&logpath=21&sn=6
㈜인터랙트,시스템 및 콘텐츠 기획경력자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45211909?rPageCode=SL&logpath=21&sn=6
㈜더픽트,더픽트의 페인터와 함께 근무할 Unreal Engine 프로그래머를 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45215119?rPageCode=SL&logpath=21&sn=6
㈜연세교육아카데미,"게임 프로그래밍(유니티, C#, 취업 포트폴리오) 교강사 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45211095?rPageCode=SL&logpath=21&sn=6
㈜연세교육아카데미,"언리얼 게임 프로그래밍(C++, AI활용, VR콘텐츠, 오큘러스 등) 교강사 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45211796?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 2년 이상] 글로벌 퍼즐/캐주얼 게임 - 게임 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45215332?rPageCode=SL&logpath=21&sn=6
㈜인터랙트,엔진개발 시니어 프로그래머 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45213181?rPageCode=SL&logpath=21&sn=6
㈜스토리타코,[스토리타코] 캐주얼/퍼즐 장르 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45213286?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 5년 이상] 글로벌 퍼즐/캐주얼게임 - 서버 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45215122?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),"[서울/경력 2년 이상] 글로벌 퍼즐/캐주얼 게임 - 원화 디자이너(배경,캐릭터)",https://www.jobkorea.co.kr/Recruit/GI_Read/45214541?rPageCode=SL&logpath=21&sn=6
㈜라이온하트스튜디오,[프로젝트S] 리드 이펙트 아티스트 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45208193?rPageCode=SL&logpath=21&sn=6
㈜마상소프트,[부산] 3D캐릭터 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45195114?rPageCode=SL&logpath=21&sn=6
㈜경일게임아카데미,언리얼 C++ 게임개발 과정 정규직 교강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45198670?rPageCode=SL&logpath=21&sn=6
㈜그라비티,[그라비티] AI Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45199327?rPageCode=SL&logpath=21&sn=6
㈜케이쓰리아이,당사가 의욕적으로 추진중인 메타버스 및 GIS 분야의 개발자를 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45190780?rPageCode=SL&logpath=21&sn=6
㈜서울게임,프로게이머 코치님 모집(롤/카트/발로란트/에이펙스레전드/배틀그라운드/모바일배그)[SGA교육그룹],https://www.jobkorea.co.kr/Recruit/GI_Read/45182512?rPageCode=SL&logpath=21&sn=6
엠앤앤에이치㈜,유니티 언리얼 개발자 (주4일 근무 - 격주),https://www.jobkorea.co.kr/Recruit/GI_Read/45179509?rPageCode=SL&logpath=21&sn=6
㈜자이언트스텝,[자이언트스텝] 언리얼 엔진 MacOS / iOS 프로그래머 채용 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45175737?rPageCode=SL&logpath=21&sn=6
㈜자이언트스텝,[자이언트스텝] 그래픽 엔진 프로그래머 채용 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45175690?rPageCode=SL&logpath=21&sn=6
㈜자이언트스텝,[자이언트스텝] 언리얼 클라이언트 프로그래머 채용 (경력 - 팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/45175195?rPageCode=SL&logpath=21&sn=6
㈜스윙크,[신입] 스파인 spine 애니메이터,https://www.jobkorea.co.kr/Recruit/GI_Read/45172514?rPageCode=SL&logpath=21&sn=6
㈜스토리타코,[스토리타코] 모바일 스토리게임 시나리오라이터 채용(신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45176251?rPageCode=SL&logpath=21&sn=6
㈜밀레니얼웍스,3D 모델링 아티스트 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45176587?rPageCode=SL&logpath=21&sn=6
㈜칼리버스,[칼리버스] 2024년 배경 레벨 아티스트 경력 인재 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45156005?rPageCode=SL&logpath=21&sn=6
위치컴퍼니㈜,[위치컴퍼니(주)] 유니티 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45168565?rPageCode=SL&logpath=21&sn=6
㈜슈퍼박스,[슈퍼박스] 모바일게임 레벨 디자이너 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45154865?rPageCode=SL&logpath=21&sn=6
㈜더블다운게임즈,사업 전략 기획자를 모십니다 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45154379?rPageCode=SL&logpath=21&sn=6
㈜칼리버스,[칼리버스] 2024년 배경 모델링 아티스트 경력 인재 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45155995?rPageCode=SL&logpath=21&sn=6
(주)슈퍼플래닛,(보충역) 모바일게임 기획,https://www.jobkorea.co.kr/Recruit/GI_Read/45145420?rPageCode=SL&logpath=21&sn=6
㈜플린트,[플린트] 별이되어라2 클라이언트 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45140677?rPageCode=SL&logpath=21&sn=6
㈜버넥트,"버넥트 본사 근무자 채용(연구, 개발)",https://www.jobkorea.co.kr/Recruit/GI_Read/45136753?rPageCode=SL&logpath=21&sn=6
㈜기어세컨드,캐주얼 RPG 게임 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45134876?rPageCode=SL&logpath=21&sn=6
한국소프트스페이스㈜,"응용 프로그래머 모집(UI,UX , C++,C# 개발자)",https://www.jobkorea.co.kr/Recruit/GI_Read/45133016?rPageCode=SL&logpath=21&sn=6
프로젝트클라우드게임즈㈜,[The Relic] 콘솔 액션 게임 Environment Artist 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45132922?rPageCode=SL&logpath=21&sn=6
엑사리온㈜,유니티/언리얼 데모 작성 및 C++ 플러그인 개발 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45136886?rPageCode=SL&logpath=21&sn=6
㈜기어세컨드,게임 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45134869?rPageCode=SL&logpath=21&sn=6
㈜니트커뮤니케이션즈,홍보회사 게임화 마케팅 본부 Unity 클라이언트 개발자 모집(2D/3D),https://www.jobkorea.co.kr/Recruit/GI_Read/45133896?rPageCode=SL&logpath=21&sn=6
㈜이피카예,AI 웹툰 제작 및 리터칭,https://www.jobkorea.co.kr/Recruit/GI_Read/45129657?rPageCode=SL&logpath=21&sn=6
㈜키워즈스튜디오스코리아,비디오게임 Community Manager (영어 가능자/재택근무),https://www.jobkorea.co.kr/Recruit/GI_Read/45124945?rPageCode=SL&logpath=21&sn=6
롤링씨드,2D 미니게임 개발/운영 구인(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45120214?rPageCode=SL&logpath=21&sn=6
㈜에스씨에이아카데미부평,[SBS아카데미 부평] 운영부 취업담당자(정규직) 공개 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45118766?rPageCode=SL&logpath=21&sn=6
㈜샌드박스네트워크,[Contents Tech] 유니티 게임 Client 개발자 (경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45113149?rPageCode=SL&logpath=21&sn=6
㈜라인크리에이티브,유니티 클라이언트 개발자 계약직,https://www.jobkorea.co.kr/Recruit/GI_Read/45116580?rPageCode=SL&logpath=21&sn=6
고브이알,[주식회사 고브이알] 유니티 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45117225?rPageCode=SL&logpath=21&sn=6
㈜플랜온마스,플랜온마스와 함께 성장해나갈 가상현실 소프트웨어 개발자를 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45115252?rPageCode=SL&logpath=21&sn=6
㈜너드포,[신규 Action RPG] 글로벌 유명 IP 서버 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45107469?rPageCode=SL&logpath=21&sn=6
더조은아카데미신촌지점,[더조은컴퓨터아카데미 신촌캠퍼스] 유니티 게임 강사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45107717?rPageCode=SL&logpath=21&sn=6
㈜지엘,(주)지엘 UNITY VR 콘텐츠 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45108159?rPageCode=SL&logpath=21&sn=6
㈜이피카예,AI 웹툰 프롬프터(Prompt Engineer),https://www.jobkorea.co.kr/Recruit/GI_Read/45107214?rPageCode=SL&logpath=21&sn=6
용현시스템,Unity게임 개발자 채용합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45102375?rPageCode=SL&logpath=21&sn=6
㈜플린트,[플린트] 별이되어라2 UI 디자이너,https://www.jobkorea.co.kr/Recruit/GI_Read/45052553?rPageCode=SL&logpath=21&sn=6
㈜플린트,[플린트] 별이되어라2 몬스터/레벨 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45052536?rPageCode=SL&logpath=21&sn=6
㈜플린트,[플린트] 별이되어라2 전투 시스템 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45052401?rPageCode=SL&logpath=21&sn=6
㈜플린트,[플린트] 별이되어라2 캐릭터 원화가,https://www.jobkorea.co.kr/Recruit/GI_Read/45052350?rPageCode=SL&logpath=21&sn=6
데브캣,[마비노기모바일] 게임 프로그래머 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45029893?rPageCode=SL&logpath=21&sn=6
㈜알스퀘어,[프롭테크스타트업] 파이썬 백엔드 서버 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45003528?rPageCode=SL&logpath=21&sn=6
데브캣,[마비노기모바일] UX 기획자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44871111?rPageCode=SL&logpath=21&sn=6
㈜칼리버스,[칼리버스] 2024년 메타버스 서버 개발자 경력 인재 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45088641?rPageCode=SL&logpath=21&sn=6
프리티비지㈜,[프리티비지] 여성향 게임 개발사에서 이펙터작가님을 모십니다. (재택 근무),https://www.jobkorea.co.kr/Recruit/GI_Read/44927316?rPageCode=SL&logpath=21&sn=6
㈜IMCGAMES,트리오브세이비어(모바일/PC) 영어 서비스 운영자,https://www.jobkorea.co.kr/Recruit/GI_Read/44990864?rPageCode=SL&logpath=21&sn=6
씨드로닉스㈜,Computer Vision 개발자 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45046368?rPageCode=SL&logpath=21&sn=6
트리노드㈜,[부산/신입 또는 경력 1년 이상] ID팀 - TM(PM),https://www.jobkorea.co.kr/Recruit/GI_Read/45083735?rPageCode=SL&logpath=21&sn=6
㈜더쇼소프웨어,웹 게임 클라이언트 개발 / 백엔드 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45024820?rPageCode=SL&logpath=21&sn=6
㈜셀빅,(병역특례/전문연구요원) 체감형 컨텐츠 R&D 프로그래머 모집합니다. (PC/Unity/AI/영상처리),https://www.jobkorea.co.kr/Recruit/GI_Read/45098440?rPageCode=SL&logpath=21&sn=6
㈜스타랩스,[스타랩스] WEBGL 게임 개발자 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45094918?rPageCode=SL&logpath=21&sn=6
영성미디어㈜,"VR, AR, XR, 실감형, [ 기획 설계 개발 ]",https://www.jobkorea.co.kr/Recruit/GI_Read/44881851?rPageCode=SL&logpath=21&sn=6
㈜IMCGAMES,트리오브세이비어(모바일/PC) 일본 서비스 운영자,https://www.jobkorea.co.kr/Recruit/GI_Read/44990865?rPageCode=SL&logpath=21&sn=6
시크릿타운㈜,메타버스(Metaverse) 서비스 관련 C++ 소켓 서버 프로그래머 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44983566?rPageCode=SL&logpath=21&sn=6
㈜유토비즈,Unity3D/언리얼/VR개발자/AR개발자/실감콘텐츠제작,https://www.jobkorea.co.kr/Recruit/GI_Read/45031764?rPageCode=SL&logpath=21&sn=6
㈜IMCGAMES,트리오브세이비어(모바일/PC) 해외PM,https://www.jobkorea.co.kr/Recruit/GI_Read/44914318?rPageCode=SL&logpath=21&sn=6
프로젝트클라우드게임즈㈜,[The Relic] 콘솔 액션 게임 3D 애니메이터 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44872666?rPageCode=SL&logpath=21&sn=6
브이알미디어,[브이알미디어] 프로그래머를 모십니다. (신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45003790?rPageCode=SL&logpath=21&sn=6
㈜아틱스메디컬,3D 의료영상 SW 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/44970106?rPageCode=SL&logpath=21&sn=6
㈜티움솔루션즈,언리얼 VR / AR 콘텐츠 디자이너,https://www.jobkorea.co.kr/Recruit/GI_Read/45045617?rPageCode=SL&logpath=21&sn=6
인디고엔터테인먼트,유니티 / 언리얼 프로그래머 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44978183?rPageCode=SL&logpath=21&sn=6
유니시스템,유니티 클라이언트 개발 담당 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45006742?rPageCode=SL&logpath=21&sn=6
아이엠파인,뉴미디어 컨텐츠 테크니컬 아티스트 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/44978949?rPageCode=SL&logpath=21&sn=6
㈜이트라이브,메타버스 플랫폼 구축 Unity3D 개발자 모집(정규직 및 프리랜서),https://www.jobkorea.co.kr/Recruit/GI_Read/45002864?rPageCode=SL&logpath=21&sn=6
㈜선시안 (SUNCYAN In,[ 스포츠 게임 개발 ] 유니티 3D 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44891027?rPageCode=SL&logpath=21&sn=6
㈜스마일게이트홀딩스,[스마일게이트 엔터테인먼트] [AI센터] 캐릭터 모델링 담당(아르바이트),https://www.jobkorea.co.kr/Recruit/GI_Read/45245020?rPageCode=SL&logpath=21&sn=6
㈜서울게임,"촬영/편집 영상제작자 모집(유튜브, 강의영상)",https://www.jobkorea.co.kr/Recruit/GI_Read/45274196?rPageCode=SL&logpath=21&sn=6
㈜서울게임,IT학원 전분야 게임개발 강사 모집(프로그램/원화/3D그래픽/기획/웹툰) [SGA교육그룹],https://www.jobkorea.co.kr/Recruit/GI_Read/45241939?rPageCode=SL&logpath=21&sn=6
고브이알,[주식회사 고브이알] 언리얼(Unreal ) 강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45117247?rPageCode=SL&logpath=21&sn=6
㈜하이미디어아카데미,[GSITM부트캠프5기모집]JAVA개발자/풀스택개발자/프론트엔드/백엔드/개발자취업교육과정/취업연계매칭시스템,https://www.jobkorea.co.kr/Recruit/GI_Read/45109320?rPageCode=SL&logpath=21&sn=6
㈜픽셀트라이브,[가디스오더] 클라이언트 프로그래머(5년 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45061656?rPageCode=SL&logpath=21&sn=6
부산메인직업학교,"메타버스(블렌더), 메타버스(3DS MAX) 메타버스 분야별 강사모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45069661?rPageCode=SL&logpath=21&sn=6
(주)크래프톤,[PUBG STUDIOS] Senior / Junior Engine Tool Engineer,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249231
(주)크래프톤,[PUBG STUDIOS] Senior Engine Engineer (7년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249228
(주)크래프톤,[BATTLEGROUNDS] Sr.Animation Engineer (5년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249226
(주)크래프톤,[PUBG STUDIOS] Jr. Rendering Tech Engineer (2년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249223
에이치에스솔루션,유니티 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249206
주식회사 파우게임즈,[파우게임즈] 프리스톤테일M QA 담당자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249173
웅진씽크빅,[프리랜서]콘텐츠(웹/앱)기획 경력직모집(광화문출퇴근),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249131
엔스텝,방치형 RPG 클라이언트 프로그래머 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249077
㈜알트나인,[알트나인] 기획 직군 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249052
코그,[신규RPG프로젝트] 클라이언트,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249005
리치에일리언,[카이지-격렬의 도시-] 게임 기획자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248984
봄베리,[봄베리] 클라이언트 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248897
블루포션게임즈,[에오스 레드] 모바일 MMORPG DBA 인재 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248798
㈜모히또게임즈,스타시드[아스니아 트리거] 시스템 기획(경력) 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248537
코그,[엘소드] 클라이언트,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248438
코그,[서울스튜디오][엘소드] 클라이언트,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248437
㈜캐논크래커,[Project A] 모바일 게임 클라이언트 (Unity/3년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248368
품게임즈,[재택] 빠른 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248328
㈜캐논크래커,[Project D] 모바일 게임 클라이언트 (Unity/10년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248322
㈜이스트게임즈,[신입] 산업기능요원 현역/보충역 (전직자 채용),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248312
이븐아이,게임업계 취업과외 온라인 선생님 모집 개발직군 (비대면/재택),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248267
에이블게임즈,서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248045
㈜기어세컨드,[기어세컨드] 게임 클라이언트 개발자,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248040
모비릭스,[모비릭스] MMORPG 개발 직군 전분야 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=248017
㈜넥스쳐,서버개발자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247884
㈜넥스쳐,클라이언트 개발자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247883
(주)마코빌,[오즈] 클라이언트 프로그래머 인재모집- 수집형 RPG,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247838
(주)마코빌,[오즈] 컨텐츠 시스템기획 인재모집- 수집형 RPG,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247834
블루포션게임즈,[에오스 블랙] 모바일 클라이언트 인재 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247824
품게임즈,[재택] 성장에 목마른 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247820
스마트스터디게임즈㈜,[신규 프로젝트L] 모바일 게임 3D 애니메이터 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247719
