회사명,직무명,링크
㈜넥슨,[빅게임본부] 테크니컬 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45330287?rPageCode=SL&logpath=21&sn=6
㈜위메이드,[위메이드XR-Legend of YMIR] 서버 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45329397?rPageCode=SL&logpath=21&sn=6
㈜위메이드,[위메이드XR-Legend of YMIR] 테크니컬 아티스트(TA),https://www.jobkorea.co.kr/Recruit/GI_Read/45329351?rPageCode=SL&logpath=21&sn=6
㈜더쇼소프웨어,게임 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45315980?rPageCode=SL&logpath=21&sn=6
슈퍼센트㈜,하이퍼캐주얼 게임 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45294468?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[글로벌보안본부] 모바일 게임 취약성 진단 및 게임핵 분석 대응 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45294102?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[인텔리전스랩스] 백엔드 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45294098?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[인텔리전스랩스] 데이터 분석가 (게임 이상탐지),https://www.jobkorea.co.kr/Recruit/GI_Read/45294093?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[인텔리전스랩스] MLOps팀 백엔드 개발자 (Python/Go),https://www.jobkorea.co.kr/Recruit/GI_Read/45294084?rPageCode=SL&logpath=21&sn=6
세컨드다이브,[세컨드다이브] 언리얼 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45291696?rPageCode=SL&logpath=21&sn=6
㈜에스씨에이게임인천,"SBS아카데미게임학원 강사 채용 [원화,웹툰/웹소설,그래픽,일러스트,게임엔진(유니티/언리얼),게임기획]",https://www.jobkorea.co.kr/Recruit/GI_Read/45289866?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] BM 및 라이브 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45286862?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 클라이언트 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45286844?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 캐릭터 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45286815?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 월드 빌더,https://www.jobkorea.co.kr/Recruit/GI_Read/45286766?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 레벨 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45286764?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 몬스터 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45286733?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 설정 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45286701?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빈딕투스: 디파잉 페이트] 배경 모델러,https://www.jobkorea.co.kr/Recruit/GI_Read/45286631?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[프라시아 전기] 클라이언트 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45283291?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 3년 이상] 글로벌 퍼즐/캐주얼 게임 - UX/UI 디자인,https://www.jobkorea.co.kr/Recruit/GI_Read/45282681?rPageCode=SL&logpath=21&sn=6
프리티비지㈜,[프리티비지] 여성향 게임 개발사에서 그림보조작가님을 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45280634?rPageCode=SL&logpath=21&sn=6
㈜비전스페이스,C++ 언리얼엔진 기반 디지털 트윈 프로젝트 개발자 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45276217?rPageCode=SL&logpath=21&sn=6
이모션웨이브㈜,"3D 그래픽스 디자이너 모집 - 게임,메타버스,가상공간 외",https://www.jobkorea.co.kr/Recruit/GI_Read/45275754?rPageCode=SL&logpath=21&sn=6
㈜에스제이에이치스튜디오,(주)SJH-Studio 클라이언트(하이브리드 앱) 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45274123?rPageCode=SL&logpath=21&sn=6
㈜에스제이에이치스튜디오,(주)SJH-Studio 서버 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45274110?rPageCode=SL&logpath=21&sn=6
㈜스페이스엘비스,[스페이스엘비스] 언리얼 아티스트 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45272740?rPageCode=SL&logpath=21&sn=6
㈜더투에이치,언리얼 프로그래머 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45271327?rPageCode=SL&logpath=21&sn=6
㈜비소프트,웹 / 서버 프로그래머 구인,https://www.jobkorea.co.kr/Recruit/GI_Read/45270035?rPageCode=SL&logpath=21&sn=6
㈜인테크코리아,(주)인테크코리아 기구설계개발 부문 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45250918?rPageCode=SL&logpath=21&sn=6
넥스터㈜,[넥스터 주식회사] 유니티 클라이언트 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45247428?rPageCode=SL&logpath=21&sn=6
㈜서울게임,IT학원 전분야 게임개발 강사 모집(프로그램/원화/3D그래픽/기획/웹툰) [SGA교육그룹],https://www.jobkorea.co.kr/Recruit/GI_Read/45241939?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[낙원: LAST PARADISE] 배경 모델러,https://www.jobkorea.co.kr/Recruit/GI_Read/45237365?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[마비노기] 개발 PM,https://www.jobkorea.co.kr/Recruit/GI_Read/45237364?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[마비노기] 게임프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45237243?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[인텔리전스랩스] MacOS Application 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/45237236?rPageCode=SL&logpath=21&sn=6
㈜펄어비스,[펄어비스] [신입/경력] 검은사막 PC/콘솔 러시아어 운영 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45234634?rPageCode=SL&logpath=21&sn=6
㈜뉴빛테크놀러지,전자식기술교범,https://www.jobkorea.co.kr/Recruit/GI_Read/45226157?rPageCode=SL&logpath=21&sn=6
㈜오버데어코리아,[오버데어] UE5 Engineer,https://www.jobkorea.co.kr/Recruit/GI_Read/45224911?rPageCode=SL&logpath=21&sn=6
㈜피닉스다트,[피닉스다트] 게임개발자(unity3D),https://www.jobkorea.co.kr/Recruit/GI_Read/45221276?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 2년 이상] 글로벌 퍼즐/캐주얼 게임 - 게임 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45215332?rPageCode=SL&logpath=21&sn=6
㈜트리노드(TreenodInc.),[서울/경력 5년 이상] 글로벌 퍼즐/캐주얼게임 - 서버 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45215122?rPageCode=SL&logpath=21&sn=6
㈜스토리타코,[스토리타코] 캐주얼/퍼즐 장르 기획자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45213286?rPageCode=SL&logpath=21&sn=6
㈜웹젠,2024년 웹젠 수시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45210863?rPageCode=SL&logpath=21&sn=6
㈜연세교육아카데미,"언리얼 게임 프로그래밍(C++, AI활용, VR콘텐츠, 오큘러스 등) 교강사 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45211796?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[프라시아 전기] 테크니컬 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45201719?rPageCode=SL&logpath=21&sn=6
㈜그라비티,[그라비티] AI Engineer 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45199327?rPageCode=SL&logpath=21&sn=6
㈜마상소프트,[부산] 3D캐릭터 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45195114?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[마비노기] 월드빌더/테크니컬 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45184692?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[빅게임본부] 그래픽스 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45184349?rPageCode=SL&logpath=21&sn=6
㈜밀레니얼웍스,3D 모델링 아티스트 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45176587?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,[의왕] 웹 시스템 개발/운영 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45171044?rPageCode=SL&logpath=21&sn=6
㈜칼리버스,[칼리버스] 2024년 배경 레벨 아티스트 경력 인재 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45156005?rPageCode=SL&logpath=21&sn=6
㈜칼리버스,[칼리버스] 2024년 배경 모델링 아티스트 경력 인재 영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45155995?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,글로벌 인프라 진단/개선(서버/재해복구) 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45148535?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,IDC 구축/운영 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45148227?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,미들웨어 SRE 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45148683?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,인프라 프로젝트 TA 및 PM/PL 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45148812?rPageCode=SL&logpath=21&sn=6
현대오토에버㈜,SAP ERP 구축/컨설팅 차세대 딜러포털 경력채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45148941?rPageCode=SL&logpath=21&sn=6
㈜펄어비스,[펄어비스] 게임 플레이 프로그래머 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45145078?rPageCode=SL&logpath=21&sn=6
㈜펄어비스,[펄어비스] 게임 엔진 프로그래머 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45145060?rPageCode=SL&logpath=21&sn=6
㈜버넥트,"버넥트 본사 근무자 채용(연구, 개발)",https://www.jobkorea.co.kr/Recruit/GI_Read/45136753?rPageCode=SL&logpath=21&sn=6
㈜기어세컨드,캐주얼 RPG 게임 기획자,https://www.jobkorea.co.kr/Recruit/GI_Read/45134876?rPageCode=SL&logpath=21&sn=6
한국소프트스페이스㈜,"응용 프로그래머 모집(UI,UX , C++,C# 개발자)",https://www.jobkorea.co.kr/Recruit/GI_Read/45133016?rPageCode=SL&logpath=21&sn=6
프로젝트클라우드게임즈㈜,[The Relic] 콘솔 액션 게임 Environment Artist 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45132922?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[낙원: LAST PARADISE] 캐릭터 컨셉 아티스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45132124?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[낙원: LAST PARADISE] 시니어 클라이언트 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45132120?rPageCode=SL&logpath=21&sn=6
㈜넥슨,[프라시아 전기] 서버 프로그래머,https://www.jobkorea.co.kr/Recruit/GI_Read/45132099?rPageCode=SL&logpath=21&sn=6
네오플,[서울지사][던파모바일2D] 라이브 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250856
네오플,[서울지사][던파모바일2D] 캐릭터 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250855
네오플,[서울지사][던파모바일2D] 컨텐츠 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250854
㈜에스씨에이게임일산,일산점 SBS아카데미게임학원 게임원화 강사 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250844
주식회사 컴투스,[컴투스][낚시의 신] 게임 기획 (신입/경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250843
비주얼라이트,게임 클라이언트 프로그래머 경력직 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250820
㈜레포르게임즈,[RASALAS] 클라이언트 경력 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250818
구로발게임즈 주식회사,[구로발게임즈] 실사형 대작 전략RPG 클라이언트,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250806
㈜파나나스튜디오,[Project Sailor] 3D 캐릭터 애니메이터 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250790
라이온하트스튜디오,[프로젝트Q] 서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250777
㈜콩스튜디오코리아,[콩스튜디오코리아] AI 이미지 생성 프롬프터 모집 (계약직),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250774
㈜슈퍼보이드,[Project DNA] AAA급 실사 PC MMO 클라이언트/서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=247349
넥슨,[프라시아 전기] 주니어 서버 프로그래머,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250768
네오플,[던전앤파이터] 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250767
㈜위메이드플레이,[위메이드커넥트] 에브리타운 캐주얼 SNG UI 디자이너 모집(경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250760
굿터치,[라인게임즈 자회사] 게임 QA 계약직 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250755
에스씨에이게임노원,[SBS아카데미게임학원] 주말 게임프로그래밍 기초 및 언리얼 강사 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250750
(주)크래프톤,[Project inZOI(인조이)] Client Programmer (석사 학위 대상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250747
(주)크래프톤,[Project inZOI(인조이)] Client Programmer (4년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250748
㈜자이언트스텝,[자이언트스텝] 인공지능 서비스 개발 채용 (신입/경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250742
자이언트스텝,[자이언트스텝] 웹 프론트엔드 개발 채용 (경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250732
㈜이스트게임즈,[경력] 게임 서버(툴/인프라) 개발자,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250723
(주)크래프톤,[Art R&D Dept.] Visual R&D Team Lead (10년 이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250655
(주)크래프톤,[AI] Junior/Senior Research Scientist - Data-centric,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250705
원웨이브게임즈(onewave,삼국지 IP 기반 모바일 게임 기획 리드 모집합니다,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250715
㈜서울게임,게임 기획 강의 하실분 모집(강의 미경력자 가능),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250696
㈜서울게임,게임 프로그래밍 강의하실분 모집(강의 미경력자 가능),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250697
㈜서울게임,게임 3D 모델링 강사 모집(강의 미경력자 가능),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250698
㈜서울게임,"전분야 게임개발 강사 모집(강의 미경력자 가능/원화,3D,플밍.기획 등)",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250699
엔씨소프트,[엔씨소프트][Project G] 엔진 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250692
엔씨소프트,[엔씨소프트][Project G] 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250691
엔씨소프트,[엔씨소프트][LLL] 엔진프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250688
휴먼웍스,게임 운영 및 기획자 채용 공고,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250687
엔씨소프트,[엔씨소프트][LLL] 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250686
엔씨소프트,[엔씨소프트][LLL] 서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250685
㈜코드네임봄,"[아키타입 블루] UX 시스템 프로그래머 채용 (PC, 콘솔)",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250680
에스씨에이게임안산,SBS아카데미게임학원 안산지점 강사채용(유니티),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250679
㈜콩스튜디오코리아,[프로젝트 OS] Gameplay Programmer,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250672
이칠오게임즈,신규 프로젝트 모바일 게임 클라이언트 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250659
㈜공게임즈,게임 클라이언트 프로그래머 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250663
㈜플린트,[플린트] 별이되어라2 배경원화가,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250652
더솔트,게임 개발자 상시 모집 중,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250650
이칠오게임즈,2D 스파인 포트레이트 애니메이터,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250645
데브시스터즈㈜,[쿠키런 모험의탑] 콘텐츠 및 시스템 기획 (경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250641
엠게임,[엠게임] 게임기획자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250627
그레모리 게임즈,서버 프로그래머 채용[일본 근무],https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250625
그레모리 게임즈,클라이언트 프로그래머[일본 근무],https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250624
게임엔,[산업기능요원 / 보충역] 분야별 개발자 채용 공고,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250623
게임엔,게임 운영 및 기획자 채용 공고,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250622
㈜애프터타임,[블록체인 게임스튜디오] MMORPG 클라이언트 및 서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250619
EA코리아 (Electronic Arts Korea),[Unannounced Project] Lead Software Engineer (외주개발),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250616
㈜던라이크,[뮤 IP] 신규 프로젝트 서버개발자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250435
스카이워크,[SKYWALK/개발] 클라이언트 프로그래머를 모집합니다.,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250605
라이징윙스,클라이언트 프로그래머를 모십니다. (경력 5년이상),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250599
㈜모비게임,[모비소프트] 게임 GUI 디자이너 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250597
엔씨소프트,"[엔씨소프트][단기계약직] NLP 데이터 분석, 처리를 위한 개발자 (언어공학자) 모집",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250592
엔씨소프트,[엔씨소프트][AION2] 엔진 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250591
엔씨소프트,[엔씨소프트][AION2] 그래픽스 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250589
니즈게임즈㈜,[언디셈버] UI/UX 디자이너 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250590
엔씨소프트,[엔씨소프트][리니지M] 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250587
엔씨소프트,[엔씨소프트][Miniverse] 샌드박스 하우징 게임 TA 인력 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250581
니즈게임즈㈜,"[언디셈버] 프로그램 서버 담당 모집 (컨텐츠, DevOps)",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250559
넷마블네오,[넷마블네오] 나 혼자만 레벨업 전투기획 담당 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250580
㈜플린트,[플린트] 별이되어라2 부문별 수시 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250576
아이아이컴바인드,[젠틀몬스터] Unreal Engine VR게임 개발자,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250562
아이아이컴바인드,[젠틀몬스터] 3D 배경 모델러,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250563
슈퍼센트,[슈퍼센트] 게임 R&D 프로그래머 모집 (신입),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250531
슈퍼센트,[슈퍼센트] 하이브리드 게임 클라이언트 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250532
㈜하이브로,[Java] 서버 개발자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250539
슈퍼센트,[슈퍼센트] 하이퍼캐주얼 게임 클라이언트 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250533
㈜YH데이타베이스,"2024년 신규콘솔게임, 드로울리, 던전큐브 게임 기획 모집 (신입/경력)",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250537
㈜해긴,[캐주얼 보드 프로젝트] 설정 기획자를 모집합니다.,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250528
㈜해긴,"[캐주얼 보드 프로젝트] 시스템, 밸런스 기획자를 모집합니다.",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250527
라이온하트스튜디오,[오딘- 발할라 라이징] 연출 애니메이터 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250520
네오플,[제주본사][던전앤파이터] 툴 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250519
㈜하이브로,[C#]서버 개발자 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=249145
엔씨소프트,[엔씨소프트][호연] 필드 시스템 및 플랫폼 연동 클라이언트 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250502
엔씨소프트,[엔씨소프트][호연] 서버팀 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250501
엔씨소프트,[엔씨소프트][Project G] 서버 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250496
㈜미어캣게임즈,"[창세기전 모바일] 스토리연출 기획자 (신입,경력무관 / 정규직)",https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250492
엔씨소프트,[엔씨소프트][신규 MMORPG] 툴 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250494
㈜플레이하드,[플랫폼팀] Unity 플랫폼 프로그래머,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250490
㈜그라비티 네오싸이언,[라그나로크 V 부활] 3D MMORPG 클라이언트 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250491
라이언로직,Unity 클라이언트 프로그래머,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250488
(주)무브인터렉티브,[무브인터렉티브] PC MMORPG 신규 프로젝트 클라이언트 경력 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250486
링게임즈,[신규 서브컬쳐 캐릭터 컬랙션 모바일 RPG] 설정 기획자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250479
엔씨소프트,[엔씨소프트][단기계약직] 다국어 데이터 구축을 위한 어시스턴트 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250478
루다게임즈,Web3 G&E 플랫폼 PERPLAY 시스템 개발자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250472
주식회사 파이드픽셀즈,[파이드픽셀즈] 서버 프로그래머 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250459
라이온하트스튜디오,[프로젝트V] 이펙트 아티스트 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250453
㈜원더피플,[원더피플]클라이언트 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250451
㈜플레이파크,[대구]성공을 함께할 유니티 경력 개발자분 모십니다.,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=245856
뉴웨일게임즈,[로블록스] 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250428
111퍼센트㈜,[111퍼센트]웹 프론트엔드 개발자 (React),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250429
㈜붐잇게임즈,[붐잇게임즈] TA(테크니컬 아티스트) 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250415
㈜어메이즈브이알코리아,게임 클라이언트 개발자 경력직 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250420
더투에이치,[The2H] 언리얼 프로그래머 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250421
라이온하트스튜디오,[프로젝트V] 밸런스 기획자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250408
넥슨,[인텔리전스랩스] 데이터 분석가 (사운드 AI 연구),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250418
라이온하트스튜디오,[라이온하트 스튜디오] QA 담당자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250403
넷마블네오,[넷마블네오] 나 혼자만 레벨업 시스템/밸런스 기획 담당 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250416
㈜컨트롤나인,[컨트롤나인] 엔진 프로그래머 채용,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250414
트루소프트,(대구)트루소프트 [게임 기획자 채용],https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250407
라이온하트스튜디오,[프로젝트V] 컨텐츠 기획자 모집,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250406
슈퍼플럭스,RPG 게임 캐릭터 모델러 인력 모십니다.,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250391
조이시티,[JOYCITY] 플랫폼 서버개발 모집 (경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250388
㈜해긴,신입 개발자를 모집합니다.,https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250329
데브시스터즈㈜,[쿠키런 브레이버스] 2D 아티스트 (경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250378
㈜조이시티,[3on3 프리스타일] 클라이언트 개발자 모집 (신입/경력),https://www.gamejob.co.kr/List_GI/GIB_Read.asp?GI_No=250377
