회사명,직무명,링크
디에스 이노베이션,"매트 완성반 단순생산, 재고 및 포장 관리",https://www.jobkorea.co.kr/Recruit/GI_Read/45295865?rPageCode=SL&logpath=21&sn=6
㈜도프,(주)도프 / 엑소좀 스킨부스터 세포배양 연구 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45293438?rPageCode=SL&logpath=21&sn=6
판다주류제주,[수입식자재 전문유통기업] 주류배송 및 영업 직원 신입/경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45291673?rPageCode=SL&logpath=21&sn=6
바이인터내셔널주식회사,"핸드폰케이스, 모바일액세서리 생산인원 채용(산업기능요원우대)",https://www.jobkorea.co.kr/Recruit/GI_Read/45294672?rPageCode=SL&logpath=21&sn=6
㈜더키월드,[더키월드] 화장품 BM 상품 개발 및 관리 팀장급 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45297735?rPageCode=SL&logpath=21&sn=6
웨이브,"[F&B 프랜차이즈 본사] 물류 배송 , 브랜드 디자인 부문 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45290687?rPageCode=SL&logpath=21&sn=6
제원테크,[제원테크] 생산직 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45295113?rPageCode=SL&logpath=21&sn=6
㈜더키월드,[더키월드] 핸드폰 케이스 제조관리 팀장급 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45297710?rPageCode=SL&logpath=21&sn=6
수유종합유통,미용재료 물류 관리/포장/패킹 담당 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45289635?rPageCode=SL&logpath=21&sn=6
심씨네젓갈식품,생산판매.관리직 1명 모집 (1.5룸 보증금지원),https://www.jobkorea.co.kr/Recruit/GI_Read/45278027?rPageCode=SL&logpath=21&sn=6
㈜해농,주)해농 김가공공장 생산관리 경력직 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45278176?rPageCode=SL&logpath=21&sn=6
㈜안성목우촌수원대리점,㈜안성목우촌수원대리점 배송기사 및 매장 관리 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45280185?rPageCode=SL&logpath=21&sn=6
㈜태하,㈜태하 2024년도 부문별 신입 및 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45269785?rPageCode=SL&logpath=21&sn=6
㈜에이씨엠리서치코리아,[미국계 반도체 장비사] 구매 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266347?rPageCode=SL&logpath=21&sn=6
피엠지인터내셔널㈜,[해외구매/ 자금관리] 중국 업무 가능자 계약직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45263804?rPageCode=SL&logpath=21&sn=6
㈜삼천리ENG[SL&C사업부],"[삼천리 외식사업부] 딤섬 신입, 경력직 (CK 근무)",https://www.jobkorea.co.kr/Recruit/GI_Read/45257817?rPageCode=SL&logpath=21&sn=6
주식회사쇼퍼랜드,여성의류쇼핑몰(주)쇼퍼랜드에서 배송팀 직원를 채용 합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45257198?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 구리,군포,김포 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253112?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 인천 대전 경북 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252709?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 경기 전체 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252706?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 서울 전지역 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252704?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 부산,세종 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253168?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 강남,강북,강동 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253110?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 부산 전지역 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252895?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 안산,안성,안양 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253113?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 성동,성북,송파 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253111?rPageCode=SL&logpath=21&sn=6
㈜신건,쿠팡 워터 플렉스[생수전담배송] 인천 대전 포항 [월평균550萬元] 배송 직원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45253115?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 경기 충남 경북 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252707?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 대구 경남 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252880?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 광주 전북 전남 충북 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252879?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운(홈쇼핑) 경기 전지역 [본인지역 센터 근무가능][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45252705?rPageCode=SL&logpath=21&sn=6
㈜신건,"쿠팡 워터 플렉스[생수전담배송] 대구,경남,김해,창원 [월평균550萬元] 배송 직원 채용 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45253167?rPageCode=SL&logpath=21&sn=6
㈜신건,쿠팡 워터 플렉스[생수전담배송] 광주 전북 전남 충북 [월평균550萬元] 배송 직원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45253166?rPageCode=SL&logpath=21&sn=6
주식회사 이와이엠컴퍼니,"HACCP/품질관리 , 생산관리 각 분야 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45246170?rPageCode=SL&logpath=21&sn=6
신라에이치엠㈜,[신라스테이] 본사(HQ) 운영팀 총괄 팀장급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45232086?rPageCode=SL&logpath=21&sn=6
㈜메가자이언트,삼성 & LG TV - 생산팀원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45237834?rPageCode=SL&logpath=21&sn=6
신라에이치엠㈜,"[신라스테이] 본사(HQ) 호텔 분야별 인재 채용(영업기획, 재무팀, 재무파트, 품질)",https://www.jobkorea.co.kr/Recruit/GI_Read/45222283?rPageCode=SL&logpath=21&sn=6
㈜코스온,㈜코스온 하반기 부서별 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45215810?rPageCode=SL&logpath=21&sn=6
㈜지스콥,2024년 정규직 비파괴 검사원 모집[경주/울산/창원/통영/거제/김해/여수/천안/인천/부산/포항/시흥/평택/의왕/대전],https://www.jobkorea.co.kr/Recruit/GI_Read/45216798?rPageCode=SL&logpath=21&sn=6
BMW 코리아 딜러사,BMW 그룹 코리아 공식 딜러사 [전국 자동차정비사 채용],https://www.jobkorea.co.kr/Recruit/GI_Read/44975946?rPageCode=SL&logpath=21&sn=6
㈜스위트바이오,[스위트바이오 그릭데이] 생산관리자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45187508?rPageCode=SL&logpath=21&sn=6
금강침대㈜,해외구매 소싱 업무 가능자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313312?rPageCode=SL&logpath=21&sn=6
㈜다산솔루에타,해외(중국)CS 품질업무 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45313154?rPageCode=SL&logpath=21&sn=6
㈜에스엘에프앤씨,데님의류 디자인 및 생산담당자 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310971?rPageCode=SL&logpath=21&sn=6
㈜비비도,생산관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310821?rPageCode=SL&logpath=21&sn=6
㈜비비도,품질관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310810?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,Factory Buyer 구매담당 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310565?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,생산관리직,https://www.jobkorea.co.kr/Recruit/GI_Read/45310386?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,Quality Control Engineer,https://www.jobkorea.co.kr/Recruit/GI_Read/45310222?rPageCode=SL&logpath=21&sn=6
㈜벡테크,플라스틱 금형조립사상 경력자 담당 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45161140?rPageCode=SL&logpath=21&sn=6
㈜비엠비,매트리스 공장 관리자,https://www.jobkorea.co.kr/Recruit/GI_Read/45304431?rPageCode=SL&logpath=21&sn=6
㈜디지털포토,[사진인화 1위 기업]구매총무 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45300131?rPageCode=SL&logpath=21&sn=6
㈜씨제이케이,생산관리 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45299611?rPageCode=SL&logpath=21&sn=6
㈜뷰티팩토리,[아리얼] 화장품 품질보증 담당 경력직 팀원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45158783?rPageCode=SL&logpath=21&sn=6
㈜한경인터네셔널코포레이션,남성의류 원부자재 발주 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45289539?rPageCode=SL&logpath=21&sn=6
㈜매영,물류센터 피킹/패킹 직원 채용(주간),https://www.jobkorea.co.kr/Recruit/GI_Read/45146206?rPageCode=SL&logpath=21&sn=6
㈜바우스,가구 조립 공장장 생산 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45278697?rPageCode=SL&logpath=21&sn=6
에스엠에스코리아㈜,선용품 공급 영업/구매/발주 업무 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45283826?rPageCode=SL&logpath=21&sn=6
금방㈜,주얼리 제품 자재 관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45284098?rPageCode=SL&logpath=21&sn=6
금방㈜,금 운영 관리자,https://www.jobkorea.co.kr/Recruit/GI_Read/45284088?rPageCode=SL&logpath=21&sn=6
에이징 그라운드,육가공 생산 및 관리 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45276629?rPageCode=SL&logpath=21&sn=6
㈜센트온,(불스원 자회사) 음성공장 생산관리 공개 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45278904?rPageCode=SL&logpath=21&sn=6
㈜엔젤로보틱스,자재관리 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45282920?rPageCode=SL&logpath=21&sn=6
The-K예다함상조㈜,The-K 예다함상조(주) 의전진행팀 직원 모집 (서울남부지부 / 상황센터),https://www.jobkorea.co.kr/Recruit/GI_Read/45119920?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,품질 공정 검사원(주/야 교대) 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266790?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,품질관리 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266727?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,생산관리 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266778?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,자재관리 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266767?rPageCode=SL&logpath=21&sn=6
㈜팜클,충포장 공정관리 신입/ 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45273552?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,자동차사출 공장장 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266812?rPageCode=SL&logpath=21&sn=6
㈜휴라이트,생산 공정 관리 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45271868?rPageCode=SL&logpath=21&sn=6
엔엠시스코㈜,구매팀 신입 및 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45271275?rPageCode=SL&logpath=21&sn=6
브랜즈컴퍼니㈜,해외 구매/발주/수입 경력직 (중국어 필수),https://www.jobkorea.co.kr/Recruit/GI_Read/45267625?rPageCode=SL&logpath=21&sn=6
㈜와이어트,구매 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45271342?rPageCode=SL&logpath=21&sn=6
동명산업기계㈜,생산관리자 경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45260212?rPageCode=SL&logpath=21&sn=6
㈜주영메카트로닉스,[미국 앨라배마]자동차부품업체'자재/영업'영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45259387?rPageCode=SL&logpath=21&sn=6
㈜주영메카트로닉스,[미국 앨라배마] 자동차부품업체'품질관리'영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45259242?rPageCode=SL&logpath=21&sn=6
㈜주영메카트로닉스,[미국 앨라배마] 자동차부품 업체 대학생 인턴,https://www.jobkorea.co.kr/Recruit/GI_Read/45259514?rPageCode=SL&logpath=21&sn=6
㈜신우,제조업관리 개발/품질 대리급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45250021?rPageCode=SL&logpath=21&sn=6
㈜팔칠엠엠,Mmlg 생산디자이너 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45255249?rPageCode=SL&logpath=21&sn=6
남문건축자재안전,지게차 및 매장관리자 채용 [팀장급/8년이상],https://www.jobkorea.co.kr/Recruit/GI_Read/45249319?rPageCode=SL&logpath=21&sn=6
서도비엔아이㈜,구매팀 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45254386?rPageCode=SL&logpath=21&sn=6
남문건축자재안전,지게차 및 매장관리자 채용 [신입/경력],https://www.jobkorea.co.kr/Recruit/GI_Read/45249324?rPageCode=SL&logpath=21&sn=6
하이월드테크㈜,전기전자 품질 신입 및 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45250256?rPageCode=SL&logpath=21&sn=6
파워큐브세미㈜,[경력] 반도체 구매자재팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45250787?rPageCode=SL&logpath=21&sn=6
㈜플랜닥스,[플랜닥스] 구매 기획자 주임-대리급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45246235?rPageCode=SL&logpath=21&sn=6
㈜코스나인,생산운영팀 신입 이상 (사원/대리급),https://www.jobkorea.co.kr/Recruit/GI_Read/45241158?rPageCode=SL&logpath=21&sn=6
㈜트루윈,[(주)트루윈] 품질본부-품질보증/해외파견직,https://www.jobkorea.co.kr/Recruit/GI_Read/45241747?rPageCode=SL&logpath=21&sn=6
아이레이코리아,"의료기기/ 품질책임자QA,인허가RA (경력)",https://www.jobkorea.co.kr/Recruit/GI_Read/45247903?rPageCode=SL&logpath=21&sn=6
㈜루비셀,현성그룹 품질관리팀 정규직 경력 인재채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45240985?rPageCode=SL&logpath=21&sn=6
㈜트루윈,[(주) 트루윈] 제조본부-제조기술팀,https://www.jobkorea.co.kr/Recruit/GI_Read/45241770?rPageCode=SL&logpath=21&sn=6
㈜트루윈,[(주)트루윈] 품질본부-신뢰성 시험 담당,https://www.jobkorea.co.kr/Recruit/GI_Read/45241744?rPageCode=SL&logpath=21&sn=6
㈜트루윈,[(주) 트루윈] 제조본부-제조관리팀,https://www.jobkorea.co.kr/Recruit/GI_Read/45241756?rPageCode=SL&logpath=21&sn=6
㈜트루윈,[(주) 트루윈] 제조본부-제조팀,https://www.jobkorea.co.kr/Recruit/GI_Read/45241764?rPageCode=SL&logpath=21&sn=6
㈜오라스,품질팀 경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45232932?rPageCode=SL&logpath=21&sn=6
㈜씨엠에스,생산관리 정규직,https://www.jobkorea.co.kr/Recruit/GI_Read/45237832?rPageCode=SL&logpath=21&sn=6
㈜다인엔시스,이카운트 활용 입출고 및 재고관리(팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/45236284?rPageCode=SL&logpath=21&sn=6
㈜ 태종에프디,식품제조공장 생산관리 팀장급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45222659?rPageCode=SL&logpath=21&sn=6
㈜부스터스,"구매관리(개발, 원가)",https://www.jobkorea.co.kr/Recruit/GI_Read/45220896?rPageCode=SL&logpath=21&sn=6
㈜토마토파트너스(Tomato,구매담당자 신입 및 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45226510?rPageCode=SL&logpath=21&sn=6
삼화케미칼,공장관리 및 생산/ 품질/ 연구 총괄 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45223325?rPageCode=SL&logpath=21&sn=6
인터텍이티엘셈코㈜,[Intertek]전기전자 안전인증시험원 군포,https://www.jobkorea.co.kr/Recruit/GI_Read/45211423?rPageCode=SL&logpath=21&sn=6
㈜코스나인,생산운영팀 (차장급),https://www.jobkorea.co.kr/Recruit/GI_Read/45210568?rPageCode=SL&logpath=21&sn=6
㈜크로버,(주)크로버 품질보증부 신입사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45216889?rPageCode=SL&logpath=21&sn=6
강남기전,"[김포] QC, A/S 품질관리",https://www.jobkorea.co.kr/Recruit/GI_Read/45202368?rPageCode=SL&logpath=21&sn=6
강남기전,자재관리 수배전반 신입/경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45202357?rPageCode=SL&logpath=21&sn=6
㈜호산씨텍,품질관리(QA),https://www.jobkorea.co.kr/Recruit/GI_Read/45202086?rPageCode=SL&logpath=21&sn=6
조은영농법인,농산물 유통회사 생산 관리팀 팀원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45203807?rPageCode=SL&logpath=21&sn=6
㈜엘앤케이바이오메드,의료기기 QA 담당자 (용인),https://www.jobkorea.co.kr/Recruit/GI_Read/45195940?rPageCode=SL&logpath=21&sn=6
㈜영진,원가관리 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45181785?rPageCode=SL&logpath=21&sn=6
씨티엔에스,이차전지 배터리팩 전문기업 구매팀 선임/주임급,https://www.jobkorea.co.kr/Recruit/GI_Read/45184369?rPageCode=SL&logpath=21&sn=6
㈜폴라리스쓰리디,구매/자재관리 담당자 채용(포항 근무),https://www.jobkorea.co.kr/Recruit/GI_Read/45189538?rPageCode=SL&logpath=21&sn=6
㈜영진,품질보증(임원),https://www.jobkorea.co.kr/Recruit/GI_Read/45181989?rPageCode=SL&logpath=21&sn=6
조아제약㈜,품질관리(약사) 정규직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45169933?rPageCode=SL&logpath=21&sn=6
DL에프엔씨㈜,DL FnC 생산팀 유틸리티 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45172989?rPageCode=SL&logpath=21&sn=6
잇츠올레㈜,식품제조분야 품질관리팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45171926?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,QC Deptartment Manager,https://www.jobkorea.co.kr/Recruit/GI_Read/45162207?rPageCode=SL&logpath=21&sn=6
피엘네트웍스,무선통신장비 생산관리 및 QC 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45172201?rPageCode=SL&logpath=21&sn=6
㈜씨에스,RF중계기 품질팀장 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45173227?rPageCode=SL&logpath=21&sn=6
애드테크,자동차 전장품 품질관리 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45161786?rPageCode=SL&logpath=21&sn=6
이코컴퍼니,fennec 생산관리자(가죽잡화 경력필수),https://www.jobkorea.co.kr/Recruit/GI_Read/45167274?rPageCode=SL&logpath=21&sn=6
㈜와이어트,품질관리 RA 파트장,https://www.jobkorea.co.kr/Recruit/GI_Read/45161758?rPageCode=SL&logpath=21&sn=6
동해산업㈜,[신입/경력] 생산관리 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45161305?rPageCode=SL&logpath=21&sn=6
㈜밀집,외식 프랜차이즈 구매팀 신입 사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45163309?rPageCode=SL&logpath=21&sn=6
㈜리만코리아,해외인허가 RA - 건기식 담당 (대리/과장),https://www.jobkorea.co.kr/Recruit/GI_Read/45158022?rPageCode=SL&logpath=21&sn=6
랩앤피플,품질보증/관리(QA) 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45151669?rPageCode=SL&logpath=21&sn=6
㈜리만코리아,해외인허가 RA -화장품 담당 (대리/과장),https://www.jobkorea.co.kr/Recruit/GI_Read/45157990?rPageCode=SL&logpath=21&sn=6
㈜리만코리아,"QA팀 - 글로벌 품질 VOC분석, 클레임대응",https://www.jobkorea.co.kr/Recruit/GI_Read/45159170?rPageCode=SL&logpath=21&sn=6
㈜리만코리아,QA팀 - 글로벌 화장품/식품 부자재 품질관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45159118?rPageCode=SL&logpath=21&sn=6
초이스테크닉스㈜,생산관리 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45154223?rPageCode=SL&logpath=21&sn=6
초이스테크닉스㈜,품질관리 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45154214?rPageCode=SL&logpath=21&sn=6
㈜리만코리아,QA팀 - 글로벌 화장품/식품 내용물 품질관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45159152?rPageCode=SL&logpath=21&sn=6
㈜캐스트프로,(주)캐스트프로 생산관리 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45152922?rPageCode=SL&logpath=21&sn=6
㈜폴라리스쓰리디,품질관리 매니저(포항),https://www.jobkorea.co.kr/Recruit/GI_Read/45149725?rPageCode=SL&logpath=21&sn=6
주식회사 뽀득,[뽀득] 야간 생산관리 파트장 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45146909?rPageCode=SL&logpath=21&sn=6
㈜성경식품,생산관리 사무직,https://www.jobkorea.co.kr/Recruit/GI_Read/45143227?rPageCode=SL&logpath=21&sn=6
㈜디에스피,품질관리(경력) 김해본사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45132812?rPageCode=SL&logpath=21&sn=6
(주)이우소프트,의료기기(SW) RA 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45135786?rPageCode=SL&logpath=21&sn=6
㈜유유테이진메디케어,품질기술팀 물류파트 채용(계약직),https://www.jobkorea.co.kr/Recruit/GI_Read/45135682?rPageCode=SL&logpath=21&sn=6
㈜디에스피,생산관리(경력) 김해본사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45132686?rPageCode=SL&logpath=21&sn=6
㈜유유테이진메디케어,[서울]품질기술팀 구매파트 채용(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45135727?rPageCode=SL&logpath=21&sn=6
㈜디럭스뷰티,화장품 구매/생산 관리 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45139822?rPageCode=SL&logpath=21&sn=6
㈜해광,[진천]생산2부 생산관리 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45139943?rPageCode=SL&logpath=21&sn=6
㈜제이티,제조팀 신입/경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45122488?rPageCode=SL&logpath=21&sn=6
한국에스케이에프씰㈜,품질경영팀 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45120738?rPageCode=SL&logpath=21&sn=6
티핏클래스㈜,화장품 브랜드사 품질관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45124300?rPageCode=SL&logpath=21&sn=6
뮤즈라이브,[신입우대]스마트팩토리팀 생산관리 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45120322?rPageCode=SL&logpath=21&sn=6
㈜모비루스,생산 기술 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45112303?rPageCode=SL&logpath=21&sn=6
경기산업㈜,자동차부품 품질관리 모집(신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45114015?rPageCode=SL&logpath=21&sn=6
㈜에디블,재고관리 및 상하차업무 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45111395?rPageCode=SL&logpath=21&sn=6
㈜팜클,품질관리 경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45006674?rPageCode=SL&logpath=21&sn=6
주식회사 엠플레이그라운드 (M PLAYGROUND),24년 3분기 바잉 MD 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45099003?rPageCode=SL&logpath=21&sn=6
㈜팜클,품질관리 신입사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45006743?rPageCode=SL&logpath=21&sn=6
제노스,[제노스] 품질QA 인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45046125?rPageCode=SL&logpath=21&sn=6
㈜씨엠에스,"품질 개발 승인원관리, 기타품질개발",https://www.jobkorea.co.kr/Recruit/GI_Read/45098445?rPageCode=SL&logpath=21&sn=6
㈜부스트랩,구매 담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/45093198?rPageCode=SL&logpath=21&sn=6
쿼럼바이오㈜,[파주 야당] 생산직 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45310872?rPageCode=SL&logpath=21&sn=6
바이너리브릿지,핑퐁 당일배송서비스 운영 매니저,https://www.jobkorea.co.kr/Recruit/GI_Read/45272811?rPageCode=SL&logpath=21&sn=6
㈜신건,"서울 전지역 쿠팡 퀵 플렉스 모바일캠프[초보가능,경력,학력,성별 무관][월평균550萬元]주간/야간 배송직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45252384?rPageCode=SL&logpath=21&sn=6
㈜신건,"서울 전체 쿠팡 퀵 플렉스 모바일캠프[초보가능,경력,학력,성별 무관][월평균550萬元]주간/야간 배송직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45252385?rPageCode=SL&logpath=21&sn=6
더나은물류,더나은물류 제주노선 특별채용/비수기없는 운송직/자사 배차부 운영,https://www.jobkorea.co.kr/Recruit/GI_Read/45211038?rPageCode=SL&logpath=21&sn=6
㈜학술정보,도서 수입 및 관리 팀원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45184664?rPageCode=SL&logpath=21&sn=6
주식회사 씨앤테크놀러지,[코스닥상장] 월450만이상/ 상여300프로 / 정착지원금60만 / 기숙사무료제공 / 통근버스,https://www.jobkorea.co.kr/Recruit/GI_Read/45172272?rPageCode=SL&logpath=21&sn=6
리더스원코리아㈜,[깨끗한환경/식품회사] 밀키트포장 생산직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45311022?rPageCode=SL&logpath=21&sn=6
㈜에스텍플러스,[강창역]계명대동산병원 케어캠프 진료자재 물품패킹 및 자재관리 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45310475?rPageCode=SL&logpath=21&sn=6
